,geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
24157,6093,6103,-122.54036776276807,41.59268663385888,-122.23388486645332,40.12573617716245,2019-07-23,23,456.0
24161,6093,6089,-122.54036776276807,41.59268663385888,-122.04052152474789,40.763766597080235,2019-07-23,130,2581.0
24163,6093,6033,-122.54036776276807,41.59268663385888,-122.75318391622451,39.099645340199004,2019-07-23,1,19.0
24166,6093,6067,-122.54036776276807,41.59268663385888,-121.34424340677604,38.449314807406715,2019-07-23,53,1052.0
24167,6093,6099,-122.54036776276807,41.59268663385888,-120.9976828984382,37.559137443240715,2019-07-23,2,39.0
24169,6093,6041,-122.54036776276807,41.59268663385888,-122.74885854934313,38.05518332680756,2019-07-23,5,99.0
24170,6093,6113,-122.54036776276807,41.59268663385888,-121.90162045610802,38.68664648089628,2019-07-23,8,158.0
24171,6093,6013,-122.54036776276807,41.59268663385888,-121.95121244528309,37.92341874155632,2019-07-23,13,258.0
24177,6093,6055,-122.54036776276807,41.59268663385888,-122.33053320427236,38.5064736594468,2019-07-23,1,19.0
24178,6093,6061,-122.54036776276807,41.59268663385888,-120.71765160991616,39.063427199381174,2019-07-23,4,79.0
24179,6093,6109,-122.54036776276807,41.59268663385888,-119.95475334431002,38.02760098861166,2019-07-23,1,19.0
24187,6093,6101,-122.54036776276807,41.59268663385888,-121.69484234013284,39.03452288404048,2019-07-23,5,99.0
24188,6093,6021,-122.54036776276807,41.59268663385888,-122.39220680724118,39.59840476989015,2019-07-23,12,238.0
24189,6093,6031,-122.54036776276807,41.59268663385888,-119.81550249362243,36.07536098867834,2019-07-23,3,59.0
24190,6093,6023,-122.54036776276807,41.59268663385888,-123.91581945049178,40.70500910443826,2019-07-23,17,337.0
24192,6093,6063,-122.54036776276807,41.59268663385888,-120.83859760079802,40.004682481022,2019-07-23,2,39.0
24197,6093,6045,-122.54036776276807,41.59268663385888,-123.43155391611874,39.4336238311982,2019-07-23,6,119.0
24198,6093,6015,-122.54036776276807,41.59268663385888,-123.95780135791581,41.7449423699455,2019-07-23,16,317.0
24199,6093,6035,-122.54036776276807,41.59268663385888,-120.59433283101079,40.673590390320065,2019-07-23,3,59.0
24200,6093,6049,-122.54036776276807,41.59268663385888,-120.72502895942912,41.58983357414569,2019-07-23,4,79.0
24204,6093,6011,-122.54036776276807,41.59268663385888,-122.23702845533448,39.177573134127535,2019-07-23,4,79.0
24205,6093,6105,-122.54036776276807,41.59268663385888,-123.11262773346346,40.650693556253756,2019-07-23,7,139.0
123354,6001,6037,-121.91788544949588,37.650546842122445,-118.26101696970831,34.19800147820897,2019-07-23,1069,22851.0
123355,6001,6059,-121.91788544949588,37.650546842122445,-117.77614624417816,33.676913155110306,2019-07-23,576,12312.0
123356,6001,6065,-121.91788544949588,37.650546842122445,-115.99384915368177,33.74368033412086,2019-07-23,109,2330.0
123357,6001,6071,-121.91788544949588,37.650546842122445,-116.17846073060556,34.84143828214598,2019-07-23,121,2586.0
123472,6001,6001,-121.91788544949588,37.650546842122445,-121.91788544949588,37.650546842122445,2019-07-23,130934,2798933.0
123473,6001,6017,-121.91788544949588,37.650546842122445,-120.52464692761319,38.778737973176135,2019-07-23,166,3548.0
123474,6001,6027,-121.91788544949588,37.650546842122445,-117.41078968308284,36.511126808060865,2019-07-23,4,85.0
123475,6001,6029,-121.91788544949588,37.650546842122445,-118.72990002272377,35.34284876287472,2019-07-23,100,2137.0
123476,6001,6047,-121.91788544949588,37.650546842122445,-120.71768800001988,37.19187047087785,2019-07-23,77,1646.0
123477,6001,6053,-121.91788544949588,37.650546842122445,-121.3089015574753,36.23977439726873,2019-07-23,207,4424.0
123478,6001,6073,-121.91788544949588,37.650546842122445,-116.77020744456195,33.028203198952994,2019-07-23,367,7845.0
123480,6001,6077,-121.91788544949588,37.650546842122445,-121.2714080737995,37.93474445570171,2019-07-23,741,15840.0
123481,6001,6081,-121.91788544949588,37.650546842122445,-122.3556631985105,37.43620973176126,2019-07-23,4479,95746.0
123482,6001,6085,-121.91788544949588,37.650546842122445,-121.69627886046631,37.2324840315687,2019-07-23,7711,164835.0
123483,6001,6087,-121.91788544949588,37.650546842122445,-122.00978740939895,37.02160590618132,2019-07-23,260,5557.0
123484,6001,6093,-121.91788544949588,37.650546842122445,-122.54036776276807,41.59268663385888,2019-07-23,25,534.0
123485,6001,6095,-121.91788544949588,37.650546842122445,-121.9400068971127,38.26691911759816,2019-07-23,462,9876.0
123486,6001,6097,-121.91788544949588,37.650546842122445,-122.92254465472433,38.525292574496746,2019-07-23,289,6177.0
123715,6001,6043,-121.91788544949588,37.650546842122445,-119.9055172810364,37.58152187460611,2019-07-23,17,363.0
123739,6001,6007,-121.91788544949588,37.650546842122445,-121.60067173183134,39.66692936367094,2019-07-23,54,1154.0
123740,6001,6019,-121.91788544949588,37.650546842122445,-119.64931992072789,36.75817909995374,2019-07-23,161,3441.0
123741,6001,6069,-121.91788544949588,37.650546842122445,-121.07499554108288,36.605705902231435,2019-07-23,18,384.0
123742,6001,6079,-121.91788544949588,37.650546842122445,-120.45219695427826,35.38741848606952,2019-07-23,72,1539.0
123743,6001,6107,-121.91788544949588,37.650546842122445,-118.80047251578982,36.22015662355563,2019-07-23,25,534.0
123744,6001,6111,-121.91788544949588,37.650546842122445,-119.1260271961335,34.35752851853052,2019-07-23,19,406.0
123771,6001,6103,-121.91788544949588,37.650546842122445,-122.23388486645332,40.12573617716245,2019-07-23,17,363.0
123791,6001,6089,-121.91788544949588,37.650546842122445,-122.04052152474789,40.763766597080235,2019-07-23,75,1603.0
123797,6001,6033,-121.91788544949588,37.650546842122445,-122.75318391622451,39.099645340199004,2019-07-23,20,427.0
123803,6001,6067,-121.91788544949588,37.650546842122445,-121.34424340677604,38.449314807406715,2019-07-23,683,14600.0
123804,6001,6099,-121.91788544949588,37.650546842122445,-120.9976828984382,37.559137443240715,2019-07-23,247,5280.0
123845,6001,6041,-121.91788544949588,37.650546842122445,-122.74885854934313,38.05518332680756,2019-07-23,352,7524.0
123846,6001,6113,-121.91788544949588,37.650546842122445,-121.90162045610802,38.68664648089628,2019-07-23,112,2394.0
123851,6001,6013,-121.91788544949588,37.650546842122445,-121.95121244528309,37.92341874155632,2019-07-23,4955,105921.0
123892,6001,6025,-121.91788544949588,37.650546842122445,-115.3653197293723,33.039505999919136,2019-07-23,10,213.0
123893,6001,6039,-121.91788544949588,37.650546842122445,-119.76264813255865,37.21803147751612,2019-07-23,27,577.0
123894,6001,6055,-121.91788544949588,37.650546842122445,-122.33053320427236,38.5064736594468,2019-07-23,105,2244.0
123895,6001,6061,-121.91788544949588,37.650546842122445,-120.71765160991616,39.063427199381174,2019-07-23,162,3463.0
123896,6001,6109,-121.91788544949588,37.650546842122445,-119.95475334431002,38.02760098861166,2019-07-23,46,983.0
123919,6001,6083,-121.91788544949588,37.650546842122445,-120.03078618310377,34.53834408621415,2019-07-23,116,2479.0
123935,6001,6057,-121.91788544949588,37.650546842122445,-120.76875211635961,39.30136957890384,2019-07-23,76,1624.0
123946,6001,6101,-121.91788544949588,37.650546842122445,-121.69484234013284,39.03452288404048,2019-07-23,11,235.0
123947,6001,6021,-121.91788544949588,37.650546842122445,-122.39220680724118,39.59840476989015,2019-07-23,5,106.0
123948,6001,6031,-121.91788544949588,37.650546842122445,-119.81550249362243,36.07536098867834,2019-07-23,24,513.0
123953,6001,6051,-121.91788544949588,37.650546842122445,-118.88670926751537,37.93899035009903,2019-07-23,17,363.0
123960,6001,6023,-121.91788544949588,37.650546842122445,-123.91581945049178,40.70500910443826,2019-07-23,24,513.0
123978,6001,6063,-121.91788544949588,37.650546842122445,-120.83859760079802,40.004682481022,2019-07-23,22,470.0
123990,6001,6045,-121.91788544949588,37.650546842122445,-123.43155391611874,39.4336238311982,2019-07-23,64,1368.0
123994,6001,6091,-121.91788544949588,37.650546842122445,-120.5159963784201,39.58040010161696,2019-07-23,10,213.0
124000,6001,6009,-121.91788544949588,37.650546842122445,-120.55413209741344,38.20460680352815,2019-07-23,78,1667.0
124001,6001,6015,-121.91788544949588,37.650546842122445,-123.95780135791581,41.7449423699455,2019-07-23,1,21.0
124005,6001,6005,-121.91788544949588,37.650546842122445,-120.65111562927252,38.44638950030805,2019-07-23,20,427.0
124006,6001,6035,-121.91788544949588,37.650546842122445,-120.59433283101079,40.673590390320065,2019-07-23,6,128.0
124007,6001,6115,-121.91788544949588,37.650546842122445,-121.35126271836053,39.26900767275675,2019-07-23,10,213.0
124018,6001,6011,-121.91788544949588,37.650546842122445,-122.23702845533448,39.177573134127535,2019-07-23,9,192.0
124021,6001,6105,-121.91788544949588,37.650546842122445,-123.11262773346346,40.650693556253756,2019-07-23,2,42.0
124027,6001,6003,-121.91788544949588,37.650546842122445,-119.82065303343381,38.59725063434423,2019-07-23,10,213.0
124051,6019,6037,-119.64931992072789,36.75817909995374,-118.26101696970831,34.19800147820897,2019-07-23,818,15594.0
124052,6019,6059,-119.64931992072789,36.75817909995374,-117.77614624417816,33.676913155110306,2019-07-23,459,8750.0
124053,6019,6065,-119.64931992072789,36.75817909995374,-115.99384915368177,33.74368033412086,2019-07-23,132,2516.0
124054,6019,6071,-119.64931992072789,36.75817909995374,-116.17846073060556,34.84143828214598,2019-07-23,239,4556.0
124184,6019,6001,-119.64931992072789,36.75817909995374,-121.91788544949588,37.650546842122445,2019-07-23,283,5395.0
124185,6019,6017,-119.64931992072789,36.75817909995374,-120.52464692761319,38.778737973176135,2019-07-23,77,1467.0
124186,6019,6027,-119.64931992072789,36.75817909995374,-117.41078968308284,36.511126808060865,2019-07-23,5,95.0
124187,6019,6029,-119.64931992072789,36.75817909995374,-118.72990002272377,35.34284876287472,2019-07-23,517,9856.0
124188,6019,6047,-119.64931992072789,36.75817909995374,-120.71768800001988,37.19187047087785,2019-07-23,537,10237.0
124189,6019,6053,-119.64931992072789,36.75817909995374,-121.3089015574753,36.23977439726873,2019-07-23,272,5185.0
124190,6019,6073,-119.64931992072789,36.75817909995374,-116.77020744456195,33.028203198952994,2019-07-23,229,4365.0
124192,6019,6077,-119.64931992072789,36.75817909995374,-121.2714080737995,37.93474445570171,2019-07-23,342,6519.0
124193,6019,6081,-119.64931992072789,36.75817909995374,-122.3556631985105,37.43620973176126,2019-07-23,140,2668.0
124194,6019,6085,-119.64931992072789,36.75817909995374,-121.69627886046631,37.2324840315687,2019-07-23,360,6863.0
124195,6019,6087,-119.64931992072789,36.75817909995374,-122.00978740939895,37.02160590618132,2019-07-23,220,4194.0
124196,6019,6093,-119.64931992072789,36.75817909995374,-122.54036776276807,41.59268663385888,2019-07-23,29,552.0
124197,6019,6095,-119.64931992072789,36.75817909995374,-121.9400068971127,38.26691911759816,2019-07-23,39,743.0
124198,6019,6097,-119.64931992072789,36.75817909995374,-122.92254465472433,38.525292574496746,2019-07-23,40,762.0
124445,6019,6043,-119.64931992072789,36.75817909995374,-119.9055172810364,37.58152187460611,2019-07-23,16,305.0
124475,6019,6007,-119.64931992072789,36.75817909995374,-121.60067173183134,39.66692936367094,2019-07-23,51,972.0
124476,6019,6019,-119.64931992072789,36.75817909995374,-119.64931992072789,36.75817909995374,2019-07-23,97041,1850006.0
124477,6019,6069,-119.64931992072789,36.75817909995374,-121.07499554108288,36.605705902231435,2019-07-23,14,266.0
124478,6019,6079,-119.64931992072789,36.75817909995374,-120.45219695427826,35.38741848606952,2019-07-23,605,11533.0
124479,6019,6107,-119.64931992072789,36.75817909995374,-118.80047251578982,36.22015662355563,2019-07-23,1565,29835.0
124480,6019,6111,-119.64931992072789,36.75817909995374,-119.1260271961335,34.35752851853052,2019-07-23,89,1696.0
124507,6019,6103,-119.64931992072789,36.75817909995374,-122.23388486645332,40.12573617716245,2019-07-23,22,419.0
124542,6019,6089,-119.64931992072789,36.75817909995374,-122.04052152474789,40.763766597080235,2019-07-23,36,686.0
124548,6019,6033,-119.64931992072789,36.75817909995374,-122.75318391622451,39.099645340199004,2019-07-23,5,95.0
124562,6019,6067,-119.64931992072789,36.75817909995374,-121.34424340677604,38.449314807406715,2019-07-23,492,9379.0
124563,6019,6099,-119.64931992072789,36.75817909995374,-120.9976828984382,37.559137443240715,2019-07-23,263,5013.0
124611,6019,6041,-119.64931992072789,36.75817909995374,-122.74885854934313,38.05518332680756,2019-07-23,7,133.0
124612,6019,6113,-119.64931992072789,36.75817909995374,-121.90162045610802,38.68664648089628,2019-07-23,46,876.0
124620,6019,6013,-119.64931992072789,36.75817909995374,-121.95121244528309,37.92341874155632,2019-07-23,97,1849.0
124673,6019,6025,-119.64931992072789,36.75817909995374,-115.3653197293723,33.039505999919136,2019-07-23,11,209.0
124674,6019,6039,-119.64931992072789,36.75817909995374,-119.76264813255865,37.21803147751612,2019-07-23,1412,26918.0
124675,6019,6055,-119.64931992072789,36.75817909995374,-122.33053320427236,38.5064736594468,2019-07-23,18,343.0
124676,6019,6061,-119.64931992072789,36.75817909995374,-120.71765160991616,39.063427199381174,2019-07-23,93,1772.0
124677,6019,6109,-119.64931992072789,36.75817909995374,-119.95475334431002,38.02760098861166,2019-07-23,46,876.0
124697,6019,6083,-119.64931992072789,36.75817909995374,-120.03078618310377,34.53834408621415,2019-07-23,99,1887.0
124718,6019,6057,-119.64931992072789,36.75817909995374,-120.76875211635961,39.30136957890384,2019-07-23,13,247.0
124729,6019,6101,-119.64931992072789,36.75817909995374,-121.69484234013284,39.03452288404048,2019-07-23,23,438.0
124730,6019,6021,-119.64931992072789,36.75817909995374,-122.39220680724118,39.59840476989015,2019-07-23,7,133.0
124731,6019,6031,-119.64931992072789,36.75817909995374,-119.81550249362243,36.07536098867834,2019-07-23,892,17005.0
124736,6019,6051,-119.64931992072789,36.75817909995374,-118.88670926751537,37.93899035009903,2019-07-23,7,133.0
124744,6019,6023,-119.64931992072789,36.75817909995374,-123.91581945049178,40.70500910443826,2019-07-23,24,457.0
124766,6019,6063,-119.64931992072789,36.75817909995374,-120.83859760079802,40.004682481022,2019-07-23,2,38.0
124781,6019,6045,-119.64931992072789,36.75817909995374,-123.43155391611874,39.4336238311982,2019-07-23,5,95.0
124791,6019,6009,-119.64931992072789,36.75817909995374,-120.55413209741344,38.20460680352815,2019-07-23,20,381.0
124792,6019,6015,-119.64931992072789,36.75817909995374,-123.95780135791581,41.7449423699455,2019-07-23,1,19.0
124797,6019,6005,-119.64931992072789,36.75817909995374,-120.65111562927252,38.44638950030805,2019-07-23,10,190.0
124798,6019,6035,-119.64931992072789,36.75817909995374,-120.59433283101079,40.673590390320065,2019-07-23,1,19.0
124799,6019,6049,-119.64931992072789,36.75817909995374,-120.72502895942912,41.58983357414569,2019-07-23,2,38.0
124800,6019,6115,-119.64931992072789,36.75817909995374,-121.35126271836053,39.26900767275675,2019-07-23,10,190.0
124816,6019,6011,-119.64931992072789,36.75817909995374,-122.23702845533448,39.177573134127535,2019-07-23,14,266.0
124818,6019,6105,-119.64931992072789,36.75817909995374,-123.11262773346346,40.650693556253756,2019-07-23,3,57.0
124853,6029,6037,-118.72990002272377,35.34284876287472,-118.26101696970831,34.19800147820897,2019-07-23,3747,67829.0
124854,6029,6059,-118.72990002272377,35.34284876287472,-117.77614624417816,33.676913155110306,2019-07-23,355,6426.0
124855,6029,6065,-118.72990002272377,35.34284876287472,-115.99384915368177,33.74368033412086,2019-07-23,194,3511.0
124856,6029,6071,-118.72990002272377,35.34284876287472,-116.17846073060556,34.84143828214598,2019-07-23,619,11205.0
124974,6029,6001,-118.72990002272377,35.34284876287472,-121.91788544949588,37.650546842122445,2019-07-23,74,1339.0
124975,6029,6017,-118.72990002272377,35.34284876287472,-120.52464692761319,38.778737973176135,2019-07-23,46,832.0
124976,6029,6027,-118.72990002272377,35.34284876287472,-117.41078968308284,36.511126808060865,2019-07-23,76,1375.0
124977,6029,6029,-118.72990002272377,35.34284876287472,-118.72990002272377,35.34284876287472,2019-07-23,90176,1632394.0
124978,6029,6047,-118.72990002272377,35.34284876287472,-120.71768800001988,37.19187047087785,2019-07-23,72,1303.0
124979,6029,6053,-118.72990002272377,35.34284876287472,-121.3089015574753,36.23977439726873,2019-07-23,64,1158.0
124980,6029,6073,-118.72990002272377,35.34284876287472,-116.77020744456195,33.028203198952994,2019-07-23,352,6372.0
124982,6029,6077,-118.72990002272377,35.34284876287472,-121.2714080737995,37.93474445570171,2019-07-23,97,1755.0
124983,6029,6081,-118.72990002272377,35.34284876287472,-122.3556631985105,37.43620973176126,2019-07-23,56,1013.0
124984,6029,6085,-118.72990002272377,35.34284876287472,-121.69627886046631,37.2324840315687,2019-07-23,90,1629.0
124985,6029,6087,-118.72990002272377,35.34284876287472,-122.00978740939895,37.02160590618132,2019-07-23,61,1104.0
124986,6029,6093,-118.72990002272377,35.34284876287472,-122.54036776276807,41.59268663385888,2019-07-23,8,144.0
124987,6029,6095,-118.72990002272377,35.34284876287472,-121.9400068971127,38.26691911759816,2019-07-23,20,362.0
124988,6029,6097,-118.72990002272377,35.34284876287472,-122.92254465472433,38.525292574496746,2019-07-23,23,416.0
125204,6029,6043,-118.72990002272377,35.34284876287472,-119.9055172810364,37.58152187460611,2019-07-23,3,54.0
